"ngay_mo_phong","sku","ten_san_pham","nhan_hang","nhom_hang","quy_cach","don_vi","gia_vnd","vi_tri_ke","vi_tri_kho","bao_quan","ma_lo","ngay_san_xuat","ngay_nhap","han_su_dung","kho_du_tru","ke_ban","cho_len_ke","dang_tren_xe","cach_ly_hong","cach_ly_het_han"
"2026-09-14","SKU-0037","Nước ngọt cola 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0037-L01","2026-03-09","2026-09-13","2026-12-04","4","3","0","0","0","0"
"2026-09-14","SKU-0037","Nước ngọt cola 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0037-L02","2026-05-10","2026-09-11","2027-02-04","12","2","0","0","0","0"
"2026-09-14","SKU-0037","Nước ngọt cola 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0037-L03","2026-07-11","2026-09-09","2027-04-07","8","0","0","0","0","0"
"2026-09-14","SKU-0038","Nước ngọt cam 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0038-L01","2026-03-09","2026-09-13","2026-12-04","5","4","0","0","0","0"
"2026-09-14","SKU-0038","Nước ngọt cam 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0038-L02","2026-05-10","2026-09-11","2027-02-04","12","2","0","0","0","0"
"2026-09-14","SKU-0038","Nước ngọt cam 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0038-L03","2026-07-11","2026-09-09","2027-04-07","8","0","0","0","0","0"
"2026-09-14","SKU-0039","Nước ngọt chanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0039-L01","2025-12-20","2026-09-13","2026-09-16","5","5","0","0","0","0"
"2026-09-14","SKU-0039","Nước ngọt chanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0039-L02","2026-05-10","2026-09-11","2027-02-04","13","2","0","0","0","0"
"2026-09-14","SKU-0039","Nước ngọt chanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0039-L03","2026-07-11","2026-09-09","2027-04-07","8","0","0","0","0","0"
"2026-09-14","SKU-0040","Trà xanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0040-L01","2026-03-09","2026-09-13","2026-12-04","5","5","0","0","0","0"
"2026-09-14","SKU-0040","Trà xanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0040-L02","2026-05-10","2026-09-11","2027-02-04","13","3","0","0","0","0"
"2026-09-14","SKU-0040","Trà xanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0040-L03","2026-07-11","2026-09-09","2027-04-07","9","0","0","0","0","0"
"2026-09-14","SKU-0041","Trà đào 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0041-L01","2026-03-09","2026-09-13","2026-12-04","9","12","0","0","0","0"
"2026-09-14","SKU-0041","Trà đào 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0041-L02","2026-05-10","2026-09-11","2027-02-04","23","8","0","0","0","0"
"2026-09-14","SKU-0041","Trà đào 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0041-L03","2026-07-11","2026-09-09","2027-04-07","15","0","0","0","0","0"
"2026-09-14","SKU-0042","Trà chanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","21000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0042-L01","2026-03-09","2026-09-13","2026-12-04","1","6","0","0","0","0"
"2026-09-14","SKU-0042","Trà chanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","21000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0042-L02","2026-05-10","2026-09-11","2027-02-04","4","4","0","0","0","0"
"2026-09-14","SKU-0042","Trà chanh 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","21000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0042-L03","2026-07-11","2026-09-09","2027-04-07","4","0","0","0","0","0"
"2026-09-14","SKU-0043","Nước chanh muối 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0043-L01","2026-03-09","2026-09-13","2026-12-04","2","7","0","0","0","0"
"2026-09-14","SKU-0043","Nước chanh muối 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0043-L02","2026-05-10","2026-09-11","2027-02-04","5","4","0","0","0","0"
"2026-09-14","SKU-0043","Nước chanh muối 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0043-L03","2026-07-11","2026-09-09","2027-04-07","3","0","0","0","0","0"
"2026-09-14","SKU-0044","Nước tăng lực 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0044-L01","2026-03-09","2026-09-13","2026-12-04","2","8","0","0","0","0"
"2026-09-14","SKU-0044","Nước tăng lực 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0044-L02","2026-05-10","2026-09-11","2027-02-04","5","4","0","0","0","0"
"2026-09-14","SKU-0044","Nước tăng lực 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0044-L03","2026-07-11","2026-09-09","2027-04-07","4","0","0","0","0","0"
"2026-09-14","SKU-0045","Nước điện giải 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0045-L01","2026-03-09","2026-09-13","2026-12-04","2","8","0","0","0","0"
"2026-09-14","SKU-0045","Nước điện giải 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0045-L02","2026-05-10","2026-09-11","2027-02-04","6","5","0","0","0","0"
"2026-09-14","SKU-0045","Nước điện giải 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","19500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0045-L03","2026-07-11","2026-09-09","2027-04-07","4","0","0","0","0","0"
"2026-09-14","SKU-0046","Nước nha đam 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0046-L01","2026-03-09","2026-09-13","2026-12-04","6","10","0","0","0","0"
"2026-09-14","SKU-0046","Nước nha đam 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0046-L02","2026-05-10","2026-09-11","2027-02-04","15","6","0","0","0","0"
"2026-09-14","SKU-0046","Nước nha đam 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0046-L03","2026-07-11","2026-09-09","2027-04-07","10","0","0","0","0","0"
"2026-09-14","SKU-0047","Trà bí đao 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0047-L01","2026-03-09","2026-09-13","2026-12-04","2","9","0","0","0","0"
"2026-09-14","SKU-0047","Trà bí đao 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0047-L02","2026-05-10","2026-09-11","2027-02-04","7","6","0","0","0","0"
"2026-09-14","SKU-0047","Trà bí đao 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0047-L03","2026-07-11","2026-09-09","2027-04-07","5","0","0","0","0","0"
"2026-09-14","SKU-0048","Nước sâm 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0048-L01","2026-03-09","2026-09-13","2026-12-04","3","10","0","0","0","0"
"2026-09-14","SKU-0048","Nước sâm 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0048-L02","2026-05-10","2026-09-11","2027-02-04","7","6","0","0","0","0"
"2026-09-14","SKU-0048","Nước sâm 1 lít","An Gia","Nước uống & nước ngọt","1 lít","chai","20500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0048-L03","2026-07-11","2026-09-09","2027-04-07","5","0","0","0","0","0"
"2026-09-14","SKU-0049","Nước tinh khiết 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0049-L01","2026-03-09","2026-09-13","2026-12-04","3","3","0","0","0","0"
"2026-09-14","SKU-0049","Nước tinh khiết 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0049-L02","2026-05-10","2026-09-11","2027-02-04","8","2","0","0","0","0"
"2026-09-14","SKU-0049","Nước tinh khiết 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0049-L03","2026-07-11","2026-09-09","2027-04-07","5","0","0","0","0","0"
"2026-09-14","SKU-0050","Nước khoáng 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0050-L01","2026-03-09","2026-09-13","2026-12-04","3","4","0","0","0","0"
"2026-09-14","SKU-0050","Nước khoáng 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0050-L02","2026-05-10","2026-09-11","2027-02-04","8","2","0","0","0","0"
"2026-09-14","SKU-0050","Nước khoáng 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0050-L03","2026-07-11","2026-09-09","2027-04-07","6","0","0","0","0","0"
"2026-09-14","SKU-0051","Nước khoáng có ga 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0051-L01","2026-03-09","2026-09-13","2026-12-04","7","13","0","0","0","0"
"2026-09-14","SKU-0051","Nước khoáng có ga 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0051-L02","2026-05-10","2026-09-11","2027-02-04","18","8","0","0","0","0"
"2026-09-14","SKU-0051","Nước khoáng có ga 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0051-L03","2026-07-11","2026-09-09","2027-04-07","11","0","0","0","0","0"
"2026-09-14","SKU-0052","Nước soda 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0052-L01","2026-03-09","2026-09-13","2026-12-04","3","5","0","0","0","0"
"2026-09-14","SKU-0052","Nước soda 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0052-L02","2026-05-10","2026-09-11","2027-02-04","9","3","0","0","0","0"
"2026-09-14","SKU-0052","Nước soda 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0052-L03","2026-07-11","2026-09-09","2027-04-07","7","0","0","0","0","0"
"2026-09-14","SKU-0053","Nước ngọt cola 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0053-L01","2026-03-09","2026-09-13","2026-12-04","4","6","0","0","0","0"
"2026-09-14","SKU-0053","Nước ngọt cola 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0053-L02","2026-05-10","2026-09-11","2027-02-04","10","3","0","0","0","0"
"2026-09-14","SKU-0053","Nước ngọt cola 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0053-L03","2026-07-11","2026-09-09","2027-04-07","6","0","0","0","0","0"
"2026-09-14","SKU-0054","Nước ngọt cam 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0054-L01","2026-03-09","2026-09-13","2026-12-04","4","6","0","0","0","0"
"2026-09-14","SKU-0054","Nước ngọt cam 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0054-L02","2026-05-10","2026-09-11","2027-02-04","10","4","0","0","0","0"
"2026-09-14","SKU-0054","Nước ngọt cam 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0054-L03","2026-07-11","2026-09-09","2027-04-07","7","0","0","0","0","0"
"2026-09-14","SKU-0055","Nước ngọt chanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0055-L01","2026-03-09","2026-09-13","2026-12-04","4","7","0","0","0","0"
"2026-09-14","SKU-0055","Nước ngọt chanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0055-L02","2026-05-10","2026-09-11","2027-02-04","11","4","0","0","0","0"
"2026-09-14","SKU-0055","Nước ngọt chanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0055-L03","2026-07-11","2026-09-09","2027-04-07","7","0","0","0","0","0"
"2026-09-14","SKU-0056","Trà xanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0056-L01","2026-03-09","2026-09-13","2026-12-04","8","11","0","0","0","0"
"2026-09-14","SKU-0056","Trà xanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0056-L02","2026-05-10","2026-09-11","2027-02-04","20","6","0","0","0","0"
"2026-09-14","SKU-0056","Trà xanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0056-L03","2026-07-11","2026-09-09","2027-04-07","13","0","0","0","0","0"
"2026-09-14","SKU-0057","Trà đào 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0057-L01","2026-03-09","2026-09-13","2026-12-04","4","8","0","0","0","0"
"2026-09-14","SKU-0057","Trà đào 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0057-L02","2026-05-10","2026-09-11","2027-02-04","12","5","0","0","0","0"
"2026-09-14","SKU-0057","Trà đào 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0057-L03","2026-07-11","2026-09-09","2027-04-07","8","0","0","0","0","0"
"2026-09-14","SKU-0058","Trà chanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0058-L01","2025-12-20","2026-09-13","2026-09-16","5","9","0","0","0","0"
"2026-09-14","SKU-0058","Trà chanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0058-L02","2026-05-10","2026-09-11","2027-02-04","12","5","0","0","0","0"
"2026-09-14","SKU-0058","Trà chanh 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0058-L03","2026-07-11","2026-09-09","2027-04-07","8","0","0","0","0","0"
"2026-09-14","SKU-0059","Nước chanh muối 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0059-L01","2026-03-09","2026-09-13","2026-12-04","5","9","0","0","0","0"
"2026-09-14","SKU-0059","Nước chanh muối 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0059-L02","2026-05-10","2026-09-11","2027-02-04","13","6","0","0","0","0"
"2026-09-14","SKU-0059","Nước chanh muối 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","24500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0059-L03","2026-07-11","2026-09-09","2027-04-07","8","0","0","0","0","0"
"2026-09-14","SKU-0060","Nước tăng lực 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0060-L01","2026-03-09","2026-09-13","2026-12-04","5","10","0","0","0","0"
"2026-09-14","SKU-0060","Nước tăng lực 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0060-L02","2026-05-10","2026-09-11","2027-02-04","13","6","0","0","0","0"
"2026-09-14","SKU-0060","Nước tăng lực 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0060-L03","2026-07-11","2026-09-09","2027-04-07","9","0","0","0","0","0"
"2026-09-14","SKU-0061","Nước điện giải 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0061-L01","2026-03-09","2026-09-13","2026-12-04","9","14","0","0","0","0"
"2026-09-14","SKU-0061","Nước điện giải 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0061-L02","2026-05-10","2026-09-11","2027-02-04","23","8","0","0","0","0"
"2026-09-14","SKU-0061","Nước điện giải 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0061-L03","2026-07-11","2026-09-09","2027-04-07","14","0","0","0","0","0"
"2026-09-14","SKU-0062","Nước nha đam 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0062-L01","2026-03-09","2026-09-13","2026-12-04","1","4","0","0","0","0"
"2026-09-14","SKU-0062","Nước nha đam 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0062-L02","2026-05-10","2026-09-11","2027-02-04","4","2","0","0","0","0"
"2026-09-14","SKU-0062","Nước nha đam 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","25500","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0062-L03","2026-07-11","2026-09-09","2027-04-07","4","0","0","0","0","0"
"2026-09-14","SKU-0063","Trà bí đao 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0063-L01","2026-03-09","2026-09-13","2026-12-04","2","5","0","0","0","0"
"2026-09-14","SKU-0063","Trà bí đao 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0063-L02","2026-05-10","2026-09-11","2027-02-04","5","2","0","0","0","0"
"2026-09-14","SKU-0063","Trà bí đao 1,5 lít","An Gia","Nước uống & nước ngọt","1,5 lít","chai","26000","A1","KHÔ-01","Kho khô · 15–30°C","SKU-0063-L03","2026-07-11","2026-09-09","2027-04-07","3","0","0","0","0","0"
